Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
splash-sweetest-song-236ml,SPLASH Sweetest Song DE BATH AND BODY WORLS 236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Dulce, afrutado, floral y goloso</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (templado, frío)</li><li><strong>Notas de salida:</strong> Frambuesa dulce y frambuesa negra</li><li><strong>Notas de corazón:</strong> Pétalos de peonía rosada</li><li><strong>Notas de fondo:</strong> Vainilla batida y crema batida</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, DULCES, FLORALES, FRUTALES, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMES PARA ELLAS, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/SPLASH-Sweetest-Song-236ML.jpeg,1,active
splash-gingham-gorgeous-236ml,SPLASH Gingham Gorgeous DE BATH AND BODY WORLS  236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Floral, afrutado, dulce y encantador</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (cálido, templado), Verano (cálido, fresco)</li><li><strong>Notas de salida:</strong> Fresas rosadas jugosas</li><li><strong>Notas de corazón:</strong> Pétalos de melocotón</li><li><strong>Notas de fondo:</strong> Peonía silvestre florecida</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, DULCES, FLORALES, FRUTALES, PARA EL DÍA, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/SPLASH-Gingham-Gorgeous-236ML.jpeg,1,active
splash-costa-rica-pink-pineapple-sunrise-236ml,SPLASH Costa Rica Pink Pineapple Sunrise DE BATH AND BODY WORLS  236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Afrutado, tropical, dulce y fresco</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (cálido, templado), Verano (cálido, fresco)</li><li><strong>Notas de salida:</strong> Piña rosa dulce y fruta de la pasión</li><li><strong>Notas de corazón:</strong> Néctar de dragón y papaya jugosa</li><li><strong>Notas de fondo:</strong> Azúcar de coco y brisa marina</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, DULCES, FRUTALES, PARA EL DÍA, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/SPLASH-Costa-Rica-Pink-Pineapple-Sunrise-236ML.jpeg,1,active
splash-peach-blossom-nectar-236ml,SPLASH Peach Blossom &#038; Nectar DE BATH AND BODY WORLS  236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Afrutado, dulce, floral y fresco</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (cálido, templado), Verano (cálido, fresco)</li><li><strong>Notas de salida:</strong> Melocotón jugoso y néctar dulce</li><li><strong>Notas de corazón:</strong> Flor de durazno y pétalos de jazmín</li><li><strong>Notas de fondo:</strong> Azúcar de caña y madera suave</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, DULCES, FLORALES, FRUTALES, PARA EL DÍA, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/SPLASH-Peach-Blossom-Nectar-236ML.jpeg,1,active
splash-covered-in-roses-236ml,SPLASH Covered in Roses  DE BATH AND BODY WORLS236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Floral, dulzón, afrutado y ambarado</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (templado), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Rosas rojas y bayas de goji</li><li><strong>Notas de corazón:</strong> Pétalos de rosa terciopelo</li><li><strong>Notas de fondo:</strong> Ámbar rubio y almizcle solar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, DULCES, FLORALES, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/SPLASH-Covered-in-Roses-236ML.jpeg,1,active
splash-gingham-236ml,SPLASH Gingham DE BATH AND BODY WORLS 236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino / Unisex</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Fresco, floral, cítrico y dulce</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (cálido, templado), Verano (cálido, fresco)</li><li><strong>Notas de salida:</strong> Clementina azul y fresia dulce</li><li><strong>Notas de corazón:</strong> Pétalos de violeta suave</li><li><strong>Notas de fondo:</strong> Melocotón y almizcle limpio</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, CÍTRICOS, FLORALES, FRESCO, PARA EL DÍA, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1-1-1-1-1-1-1-1-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/SPLASH-Gingham-236ML.jpeg,1,active
splash-brightest-bloom-236ml,SPLASH Brightest Bloom DE BATH AND BODY WORLS 236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Floral, fresco, verdoso y atalcado</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (cálido, templado), Verano (cálido, fresco)</li><li><strong>Notas de salida:</strong> Lirio del valle</li><li><strong>Notas de corazón:</strong> Jazmín de sambac y clave vegetal (fresia)</li><li><strong>Notas de fondo:</strong> Madera de cedro fresca</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, FLORALES, FRESCO, PARA EL DÍA, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1-1-1-1-1-1-1-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/SPLASH-Brightest-Bloom-236ML.jpeg,1,active
splash-gingham-fresh-236ml,SPLASH Gingham Fresh DE BATH AND BODY WORLS 236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Frutal, floral, fresco y verde</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (cálido, templado), Verano (cálido, fresco)</li><li><strong>Notas de salida:</strong> Pera jugosa</li><li><strong>Notas de corazón:</strong> Clementina fresca</li><li><strong>Notas de fondo:</strong> Margaritas brillantes</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, FLORALES, FRESCO, FRUTALES, PARA EL DÍA, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1-1-1-1-1-1-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/SPLASH-Gingham-Fresh-236ML.jpeg,1,active
always-fleur-236ml,SPLASH Always Fleur DE BATH AND BODY WORLS 236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Floral, afrutado, fresco y atalcado</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (cálido, templado), Verano (cálido, fresco)</li><li><strong>Notas de salida:</strong> Manzana silvestre y frutos rojos</li><li><strong>Notas de corazón:</strong> Pétalos de rosa y peonía brillante</li><li><strong>Notas de fondo:</strong> Madera suave y almizcle puro</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, FLORALES, FRESCO, FRUTALES, INVIERNO, PARA EL DÍA, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1-1-1-1-1-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/Always-Fleur-236ML.jpeg,1,active
in-the-stars-236ml,SPLASH In the Stars DE BATH AND BODY WORLS 236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Amaderado, ámbar, dulce y acaramelado</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (templado, frío)</li><li><strong>Notas de salida:</strong> Tangelo (cítrico dulce)</li><li><strong>Notas de corazón:</strong> Flor de estrella y sándalo</li><li><strong>Notas de fondo:</strong> Ámbar radiante, madera de agar (oud) y dulce de azúcar (borraja)</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"AMADERADOS, BATH AND BODY WORKS, DULCES, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMES PARA ELLAS, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1-1-1-1-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/In-the-Stars-236ML.jpeg,1,active
platinum-236ml,SPLASH Platinum DE BATH AND BODY WORLS 236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Floral, atalcado, dulce y sofisticado</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (templado, frío)</li><li><strong>Notas de salida:</strong> Bergamota radiante</li><li><strong>Notas de corazón:</strong> Violeta plateada</li><li><strong>Notas de fondo:</strong> Ámbar pulido y pachulí</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"AMADERADOS, BATH AND BODY WORKS, DULCES, FLORALES, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMES PARA ELLAS, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1-1-1-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/Platinum.jpeg,1,active
japanese-cherry-blossom,SPLASH Japanese Cherry Blossom DE BATH AND BODY WORLS  236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Floral, atalcado, dulce y amaderado</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (templado), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Flor de cerezo japonés, pera asia y ciruela</li><li><strong>Notas de corazón:</strong> Mimosa, jazmín blanco y rosa de Kioto</li><li><strong>Notas de fondo:</strong> Sándalo, canela, vainilla y ámbar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"AMADERADOS, BATH AND BODY WORKS, DULCES, FLORALES, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1-1-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/Japanese-Cherry-Blossom-236ML.jpeg,1,active
salted-shorelines,SPLASH Salted Shorelines DE BATH AND BODY WORLS  236ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Unisex / Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Acuático, amaderado, herbal y fresco</li><li><strong>Concentración:</strong> Fine Bruine Parfumée</li><li><strong>Clima:</strong> Primavera (templado), Verano (cálido, fresco)</li><li><strong>Notas de salida:</strong> Bergamota fresca</li><li><strong>Notas de corazón:</strong> Salvia cálida</li><li><strong>Notas de fondo:</strong> Madera flotante salada (driftwood)</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, DULCES, PARA EL DÍA, PARA LA NOCHE, PERFUMES PARA ELLAS, PERFUMES PARA ELLOS, PERFUMES UNISEX, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/Salted-Shorelines-236ML.jpeg,1,active
a-thousand-wishes-236-ml,SPLASH A Thousand Wishes DE BATH AND BODY WORLS  236 ML,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Bath &amp; Body Works</li><li><strong>Categoría olfativa:</strong> Dulce, afrutado, floral y amaderado</li><li><strong>Concentración:</strong> Fine Bruine Parfumée (Body Splash)</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (templado, frío)</li><li><strong>Notas de salida:</strong> Prosecco rosado, membrillo, carambola</li><li><strong>Notas de corazón:</strong> Peonía de cristal y fresia blanca</li><li><strong>Notas de fondo:</strong> Amaretto, ámbar, almizcle y sándalo</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Bath &amp; Body Works,Perfume,"BATH AND BODY WORKS, DULCES, INVIERNO, OTOÑO, PARA LA NOCHE, PERFUMES PARA ELLAS, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,BBSP14-1,0,continue,manual,75000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/09/A-Thousand-Wishes-Fine-Fragrance-Mist-236-ML.jpeg,1,active
jean-paul-gaultier-scandal-pour-homme-le-parfum-50ml-tester,Jean Paul Gaultier Scandal Pour Homme Le Parfum 50ml (tester),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Jean Paul Gaultier</li><li><strong>Categoría olfativa:</strong> Aromático, fresco, especiado, amaderado, avainillado, ámbar</li><li><strong>Concentración:</strong> Le Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (templado, frío)</li><li><strong>Notas de salida:</strong> Geranio</li><li><strong>Notas de corazón:</strong> Haba tonka</li><li><strong>Notas de fondo:</strong> Sándalo</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Jean Paul Gaultier,Perfume,"AMADERADOS, DULCES, FRESCO, INVIERNO, JEAN PAUL GAULTIER, LE PARFUM, OTOÑO, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PERFUMES TESTER",TRUE,Title,Default Title,JPG17-1,0,continue,manual,100000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/08/photo-output-6.png,1,active
hugo-boss-bottled-unlimited-200ml,Hugo Boss Bottled Unlimited 200ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Hugo Boss</li><li><strong>Categoría olfativa:</strong> Cítrico, fresco, aromático, verde</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Menta, toronja y hojas de violeta</li><li><strong>Notas de corazón:</strong> Piña, canela y rosa</li><li><strong>Notas de fondo:</strong> Almizcle blanco, ládano y sándalo</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Hugo Boss,Perfume,"CÍTRICOS, EAU DE TOILETTE, FRESCO, HUGO BOSS, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,HBSS31-1,0,continue,manual,260000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/08/photo-output-5.png,1,active
versace-eros-eau-de-parfum-200ml,Versace Eros Eau De Parfum 200ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Versace</li><li><strong>Categoría olfativa:</strong> Aromático, cítrico, avainillado, amaderado, fresco, frutal</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Otoño (templado, frío), Invierno (frío)</li><li><strong>Notas de salida:</strong> Menta, manzana acaramelada, limón y mandarina</li><li><strong>Notas de corazón:</strong> Ambroxan, geranio y esclarea</li><li><strong>Notas de fondo:</strong> Vainilla, cedro, sándalo, naranja amarga, pachulí y cuero</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Versace,Perfume,"AMADERADOS, CÍTRICOS, DULCES, EAU DE PARFUM, FRESCO, FRUTALES, OFERTA, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO, VERSACE",TRUE,Title,Default Title,VRSC11-3,0,continue,manual,350000,405000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/08/photo-output-2-5.png,1,active
montblanc-legend-eau-de-parfum-50ml-tester,Montblanc Legend Eau de Parfum 50ml (tester),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Montblanc</li><li><strong>Categoría olfativa:</strong> Amaderado, ozónico, cítrico, acuático, cuero</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Hojas de violeta y bergamota</li><li><strong>Notas de corazón:</strong> Notas amaderadas, jazmín y magnolia</li><li><strong>Notas de fondo:</strong> Musgo de roble y cuero</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Montblanc,Perfume,"AMADERADOS, CÍTRICOS, EAU DE PARFUM, FLORALES, MONTBLANC, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PERFUMES TESTER, PRIMAVERA",TRUE,Title,Default Title,MTBC03-1,0,continue,manual,80000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/08/20E2B1A3-392A-4343-ACFE-38A83C378C61.jpg,1,active
dolce-gabbana-light-blue-eau-intense-50ml-tester,Dolce &#038; Gabbana Light Blue Eau Intense 50ml (tester),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Dolce &amp; Gabbana</li><li><strong>Categoría olfativa:</strong> Cítrico, amaderado, almizclado, fresco, frutal, ámbar, aromático</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Limón y manzana Granny Smith</li><li><strong>Notas de corazón:</strong> Jazmín y caléndula</li><li><strong>Notas de fondo:</strong> Almizcle y Amberwood</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Dolce &amp; Gabbana,Perfume,"AMADERADOS, CÍTRICOS, DOLCE &amp; GABBANA, EAU DE PARFUM, FRESCO, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PERFUMES TESTER, PRIMAVERA, VERANO",TRUE,Title,Default Title,DG32-1,0,continue,manual,100000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/08/photo-output-2-4.png,1,active
